Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A2156,11203820878581817,12/3/20,20003338,Q,1,A2156,98,96.22,14.7,73,8.98,8.52,,,
A2157,11319621691123442,12/3/20,20026035,L,12,A2157,52.62,51.81,7.89,33.93,9.99,9.99,,,
A2158,11442278882165869,12/3/20,20026036,L,6,A2158,38.33,37.42,5.75,22.92,8.75,8.75,,,
A2159,11237030258146645,12/3/20,8877-11-,G,1,A2159,3989.89,4066.68,326.19,3728.5,11.99,11.99,,,
A2160,11396189290970603,12/3/20,20026037,L,6,A2160,37.1,37.12,5.57,24.56,6.99,6.99,,,
A2161,11488540743097010,12/3/20,20026149,J,2,A2161,758.2,764.66,60.66,691.36,12.64,12.64,,,
A2162,11418888496826603,12/3/20,20003339,N,12,A2162,33.35,21.44,5,16.44,0,0,,,
A2163,11154233678920252,12/3/20,20003339,Q,2,A2163,24.64,30.1,3.75,19.98,8.98,6.37,,,
A2164,11445773908522628,12/3/20,20003339,N,2,A2164,25.18,40.42,2.02,38.4,0,0,,,
A2165,11170926214608219,12/3/20,20026039,L,6,A2165,21.53,20.91,3.23,9.69,7.99,7.99,,,
A2166,11317063090829867,12/3/20,20026040,L,12,A2166,39,32.06,5.86,18.7,7.5,7.5,,,
A2167,11128372362494650,12/3/20,20026038,L,3,A2167,29.97,30.58,4.5,18.09,7.99,7.99,,,
A2168,11126725240125830,12/3/20,20003339,Q,1,A2168,13.51,15.54,2.03,7.14,7.77,6.37,,,
A2169,11130500817677005,12/3/20,20003340,O,1,A2169,12.28,16.98,0.98,7.02,8.98,8.98,,,
A2170,11482752137101018,12/3/20,20026033,J,1,A2170,223.34,227.81,13.4,204.4,10.01,10.01,,,
A2171,11493315472906647,12/3/20,20026041,L,3,A2171,56.97,56.85,8.55,41.31,6.99,6.99,,,
A2172,11387045725965811,12/3/20,20026046,L,12,A2172,88.74,74.49,13.32,46.18,14.99,14.99,,,
A2173,11297655921086631,12/3/20,20003340,Q,3,A2173,13.46,14.57,2.29,5.91,8.98,6.37,,,
A2174,11186659935222662,12/3/20,20003339,O,1,A2174,9.04,13.17,1.36,2.83,8.98,8.98,,,
A2175,11313794546819436,12/3/20,20026042,H,2,A2175,25.84,26.37,3.88,14,6.99,6.99,,,
A2176,11109698523714610,12/3/20,20003341,O,1,A2176,12.28,16.98,0.98,7.02,8.98,8.98,,,
A2177,11128216009326606,12/3/20,20003340,O,2,A2177,15.86,16.9,2.38,5.54,8.98,8.98,,,
A2178,11119557605032233,12/3/20,20026043,L,12,A2178,43.64,44.5,6.55,27.96,9.99,9.99,,,
A2179,11385908498833063,12/3/20,20003339,O,3,A2179,16.96,20.76,2.54,9.24,8.98,8.98,,,
A2180,11207308722095464,12/3/20,20026045,L,6,A2180,34.68,34.62,5.2,21.92,7.5,7.5,,,
A2181,11288368428384205,12/3/20,20003340,Q,1,A2181,88.27,68.18,13.24,46.54,8.98,8.4,,,
A2182,11358711280313834,12/3/20,20026044,L,3,A2182,29.76,28.47,4.46,19.26,4.75,4.75,,,
A2183,11401352823083440,12/3/20,20026047,H,6,A2183,59.63,60.43,8.94,42,7.99,7.99,,,
A2184,11432990745244200,12/3/20,20003341,O,1,A2184,11.98,14.38,0.96,4.44,8.98,8.98,,,
A2185,11409595598934666,12/3/20,20003340,N,1,A2185,12.95,5.55,1.04,4.51,0,0,,,
A2186,11499897232858623,12/3/20,20026049,L,6,A2186,33.17,32.34,4.98,20.37,6.99,6.99,,,
A2187,11254241635532265,12/3/20,20003345,Q,1,A2187,9.57,13.17,1.44,3.52,8.81,8.21,,,
A2188,11385664837644236,12/3/20,20003341,Q,1,A2188,98,95.33,14.7,73,8.98,7.63,,,
A2189,11240648403117029,12/3/20,20026050,L,1,A2189,9.54,9.73,0.76,4.22,4.75,4.75,,,
A2190,11163128925901011,12/3/20,20003700,O,1,A2190,16.06,21.07,1.93,10.16,8.98,8.98,,,
A2191,11284247851715438,12/3/20,20003341,O,1,A2191,11.98,14.38,0.96,4.44,8.98,8.98,,,
A2192,11266764738072255,12/3/20,20003345,O,1,A2192,66.98,53.9,10.05,24.6,19.25,19.25,,,
A2193,11498773949299454,12/3/20,20003345,O,1,A2193,11.67,13.25,0.93,3.34,8.98,8.98,,,
A2194,11121025229068238,12/3/20,20026051,C,3,A2194,20.42,20.83,3.06,5.79,11.98,11.98,,,
A2195,11455845118069041,12/3/20,20026048,L,2,A2195,23.96,19.53,3.6,10.18,5.75,5.75,,,
A2196,11479438984721865,12/3/20,20003342,O,1,A2196,8.28,27.78,0.66,18.14,8.98,8.98,,,
A2197,11185537678766604,12/3/20,20003345,N,1,A2197,12.59,20.21,1.01,19.2,0,0,,,
A2198,11116270921502619,12/3/20,20026053,L,6,A2198,41.43,42.26,6.21,28.55,7.5,7.5,,,
A2199,11211253300514606,12/3/20,20003345,N,1,A2199,19.61,7.45,2.94,4.51,0,0,,,
A2200,11146590493417016,12/3/20,20026054,L,24,A2200,141.72,190.48,21.27,69.21,100,100,,,
A2201,11179744941409822,12/3/20,20026052,L,12,A2201,45.9,46.37,6.89,28.49,10.99,10.99,,,
A2202,11410881762634643,12/3/20,20003346,Q,1,A2202,17.64,28.02,2.65,16.56,8.81,8.81,,,
A2203,11199028914520209,12/3/20,20026056,L,6,A2203,44.1,42.67,6.62,28.55,7.5,7.5,,,
A2204,11426391087356241,12/3/20,20026055,L,6,A2204,39.4,40.19,5.91,28.53,5.75,5.75,,,
A2205,11454435325119434,12/3/20,20003346,N,1,A2205,12.95,5.55,1.04,4.51,0,0,,,
A2206,11187365728933865,12/3/20,20026057,L,1,A2206,32.19,31.31,4.83,21.73,4.75,4.75,,,
A2207,11268468708921044,12/3/20,20026075,D,1,A2207,344.85,398.67,51.73,288.42,58.52,58.52,,,
A2208,11210649126516214,12/3/20,20026058,L,4,A2208,30.73,29.9,4.61,11.3,13.99,13.99,,,
A2209,11127698347314648,12/3/20,20026061,L,10,A2209,50.89,51.91,7.63,35.53,8.75,8.75,,,
A2210,11129157781087403,12/3/20,20003343,Q,1,A2210,12.97,12.78,1.95,2.89,8.98,7.94,,,
A2211,11490844735781833,12/3/20,20026059,L,3,A2211,56.97,56.85,8.55,41.31,6.99,6.99,,,
A2212,11172469080279436,12/3/20,20003343,Q,1,A2212,10.44,8.59,0.84,1.38,8.98,6.37,,,
A2213,11450026572360208,12/3/20,20026063,L,12,A2213,43.65,43.71,6.55,29.17,7.99,7.99,,,
A2214,11421263226396214,12/3/20,20003346,P,1,A2214,19.4,21.53,2.91,9.64,8.98,8.98,,,
A2215,11234964644318642,12/3/20,20026062,L,1,A2215,17.24,17.58,2.59,10.24,4.75,4.75,,,
A2216,11265008449143435,12/3/20,20026179,D,1,A2216,37.4,86.87,5.61,22.74,58.52,58.52,,,
A2217,11155792870499417,12/3/20,20026064,L,1,A2217,15.05,14.35,2.26,5.1,6.99,6.99,,,
A2218,11437061563129036,12/3/20,20026065,L,12,A2218,107.16,87.87,16.08,64.8,6.99,6.99,,,
A2219,11178066513151432,12/3/20,20026066,L,1,A2219,25.04,23.83,3.76,13.08,6.99,6.99,,,
A2220,11464520127835429,12/3/20,20003346,O,1,A2220,11.94,39.21,1.79,28.44,8.98,8.98,,,
A2221,11136060674793844,12/3/20,20026067,L,12,A2221,47.92,48.76,7.19,31.58,9.99,9.99,,,
A2222,11350940183690668,12/3/20,20003344,O,2,A2222,21.42,20.54,3.22,8.34,8.98,8.98,,,
A2223,11387096243652201,12/3/20,20026070,L,24,A2223,30.65,30.33,4.6,18.23,7.5,7.5,,,
A2224,11230475518338606,12/3/20,20026068,L,4,A2224,45.38,41.15,6.81,24.35,9.99,9.99,,,
A2225,11199407054798630,12/3/20,20003344,O,6,A2225,32.13,31.63,4.82,16.46,10.35,10.35,,,
A2226,11115756222816203,12/3/20,20003344,Q,1,A2226,14.55,15.19,2.18,5.07,8.98,7.94,,,
A2227,11149411189329010,12/3/20,20003700,N,12,A2227,28.61,28.17,4.29,23.88,0,0,,,
A2228,11194186865751453,12/3/20,20026060,L,12,A2228,51.19,41.71,7.68,25.28,8.75,8.75,,,
A2229,11477655505371441,12/3/20,20003344,O,1,A2229,7.16,11.61,0.57,2.06,8.98,8.98,,,
A2230,11393733672801810,12/3/20,20003344,Q,1,A2230,21.68,15.11,3.25,5.49,8.98,6.37,,,
A2231,11165840982773055,12/3/20,20026069,L,2,A2231,32.08,32.72,4.81,20.92,6.99,6.99,,,
A2232,11268548508706662,12/3/20,20026071,L,8,A2232,51.97,50.56,7.8,35.77,6.99,6.99,,,
A2233,11487162949581051,12/3/20,20003344,N,1,A2233,11.63,20.13,0.93,19.2,0,0,,,
A2234,11234474949758604,12/3/20,20026072,L,2,A2234,69.48,66.35,10.42,48.94,6.99,6.99,,,
A2235,11337566537229862,12/3/20,20026073,D,1,A2235,16.77,66.78,2.52,5.74,58.52,58.52,,,
A2236,11173759094905841,12/3/20,20026076,L,1,A2236,9.93,10.13,0.79,4.59,4.75,4.75,,,
A2237,11246849664569004,12/3/20,20003424,Q,1,A2237,12.97,13.05,1.95,2.89,8.98,8.21,,,
A2238,11330913655204250,12/3/20,20003345,Q,12,A2238,46.04,46.98,6.92,31.08,8.98,8.98,,,
A2239,11321974589507440,12/3/20,20026077,L,1,A2239,18.91,19.3,2.84,11.71,4.75,4.75,,,
A2240,11314698547701033,12/3/20,20003346,O,1,A2240,7.16,11.61,0.57,2.06,8.98,8.98,,,
A2241,11216666908790624,12/3/20,20003345,Q,2,A2241,52.26,44.06,7.84,28.28,8.98,7.94,,,
A2242,11410121535339431,12/3/20,20003345,N,1,A2242,342.26,398.28,51.34,288.42,58.52,58.52,,,
A2243,11472200648237838,12/3/20,20026078,L,1,A2243,11.3,11.53,0.9,5.88,4.75,4.75,,,
A2244,11155148015572203,12/3/20,20026079,L,6,A2244,14.25,14.54,1.14,5.41,7.99,7.99,,,
A2245,11355823308550614,12/3/20,20003345,N,1,A2245,11.63,1.73,0.93,0.8,0,0,,,
A2246,11252788066085801,12/3/20,20003347,Q,1,A2246,8.85,10.02,0.71,2.94,8.98,6.37,,,
A2247,11293451835893027,12/3/20,20003347,N,1,A2247,11.63,1.73,0.93,0.8,0,0,,,
A2248,11315360806725052,12/3/20,20003347,Q,1,A2248,88.27,66.15,13.24,46.54,8.93,6.37,,,
A2249,11442515103990615,12/3/20,20026080,L,1,A2249,11.56,11.73,0.92,5.06,5.75,5.75,,,
A2250,11286122594169019,12/3/20,20026081,L,6,A2250,24.78,24.28,3.72,13.57,6.99,6.99,,,
A2251,11259912820623437,12/3/20,20003347,P,1,A2251,11.67,16.41,1.75,5.68,8.98,8.98,,,
A2252,11433856377096267,12/3/20,20026083,L,1,A2252,14.23,14.51,2.13,7.63,4.75,4.75,,,
A2253,11210947819519445,12/3/20,20026082,L,1,A2253,19.84,17.68,2.98,9.95,4.75,4.75,,,
A2254,11247300720540268,12/3/20,20026084,L,1,A2254,15.9,15.78,2.39,7.64,5.75,5.75,,,
A2255,11445681088780245,12/3/20,20026085,L,6,A2255,27.74,27.18,4.16,15.03,7.99,7.99,,,
A2256,11401637884796275,12/3/20,20026086,L,60,A2256,98.87,93.38,14.83,64.05,14.5,14.5,,,
A2257,11416256831739448,12/3/20,20026087,L,18,A2257,16.28,15.41,2.44,5.47,7.5,7.5,,,
A2258,11347887805088244,12/3/20,20003347,O,1,A2258,9.58,13.11,1.44,2.69,8.98,8.98,,,
A2259,11120197493123446,12/3/20,20026088,L,1,A2259,46.6,46.84,6.99,34.1,5.75,5.75,,,
A2260,11498176274389028,12/3/20,20026089,L,2,A2260,32.2,32.44,4.83,20.62,6.99,6.99,,,
A2261,11492679462513808,12/3/20,20026123,L,120,A2261,153.25,124.14,23,91.15,9.99,9.99,,,
A2262,11384294892739433,12/3/20,20003347,O,3,A2262,16.95,20.76,2.54,9.24,8.98,8.98,,,
A2263,11172870664752258,12/3/20,20026090,L,2,A2263,23.9,21.51,3.59,10.42,7.5,7.5,,,
A2264,11430496784985047,12/3/20,20026091,L,10,A2264,31.85,30.84,4.78,18.07,7.99,7.99,,,
A2265,11479799010137068,12/3/20,20026092,L,6,A2265,33.91,32.24,4.07,21.18,6.99,6.99,,,
A2266,11484793106183441,12/3/20,20003348,Q,1,A2266,49.99,39.67,7.5,24.5,8.98,7.67,,,
A2267,11397319095834604,12/3/20,20003349,Q,1,A2267,14.55,13.62,2.18,5.07,7.77,6.37,,,
A2268,11227654059188204,12/3/20,20026093,L,3,A2268,56.97,56.85,8.55,41.31,6.99,6.99,,,
A2269,11282081561388245,12/3/20,20003349,Q,1,A2269,13.3,11.76,1.06,1.72,8.98,8.98,,,
A2270,11137664173640235,12/3/20,20003349,Q,4,A2270,53.96,30.73,8.08,16.28,8.62,6.37,,,
A2271,11284104392962635,12/3/20,20026094,L,1,A2271,16.92,17.01,2.54,6.97,7.5,7.5,,,
A2272,11198337947907409,12/3/20,20026095,L,1,A2272,14.34,14.24,2.15,5.1,6.99,6.99,,,
A2273,11399145459220225,12/3/20,20026096,L,12,A2273,36.19,36.55,5.43,22.37,8.75,8.75,,,
A2274,11175068763307420,12/3/20,20003349,Q,1,A2274,21.99,22.96,3.3,11.72,8.98,7.94,,,
A2275,11360651100043438,12/3/20,20026097,L,3,A2275,54.61,50.74,8.19,32.56,9.99,9.99,,,
A2276,11478238338289809,12/3/20,20026099,L,12,A2276,38.12,37.75,5.72,24.53,7.5,7.5,,,
A2277,11337219276524246,12/3/20,20026100,L,1,A2277,12.07,10.82,0.97,5.1,4.75,4.75,,,
A2278,11409612951871437,12/3/20,20003350,N,1,A2278,12.5,3.68,1,2.68,0,0,,,
A2279,11179681426209038,12/3/20,20026098,L,6,A2279,34.42,34.36,5.16,19.21,9.99,9.99,,,
A2280,11116206302276262,12/3/20,20026106,L,6,A2280,17.44,17.4,2.62,7.79,6.99,6.99,,,
A2281,11216387363553041,12/3/20,20026101,L,1,A2281,19.84,17.68,2.98,9.95,4.75,4.75,,,
A2282,11197581119235417,12/3/20,20026102,L,1,A2282,59.38,57.17,8.91,43.51,4.75,4.75,,,
A2283,11483537216469036,12/3/20,20026103,L,6,A2283,43.98,41.04,6.6,24.45,9.99,9.99,,,
A2284,11418557233347412,12/3/20,20026104,L,15,A2284,39.59,40.38,5.94,25.69,8.75,8.75,,,
A2285,11398263533720225,12/3/20,20026105,L,6,A2285,39.54,39.2,5.93,23.77,9.5,9.5,,,
A2286,11484942392180243,12/3/20,20026107,L,12,A2286,52.44,53.5,7.87,35.64,9.99,9.99,,,
A2287,11135387490550606,12/3/20,20026108,L,4,A2287,30.92,27.55,4.64,15.92,6.99,6.99,,,
A2288,11213748857501806,12/3/20,20003350,O,3,A2288,16.96,20.76,2.54,9.24,8.98,8.98,,,
A2289,11351523829021811,12/3/20,20026109,L,6,A2289,24.78,24.28,3.72,13.57,6.99,6.99,,,
A2290,11245822488617019,12/3/20,20003351,Q,12,A2290,28.09,129.93,4.21,111.96,8.98,13.76,,,
A2291,11399896456652254,12/3/20,20026111,L,12,A2291,95.34,87.61,14.3,63.32,9.99,9.99,,,
A2292,11293663854705805,12/3/20,20026110,L,3,A2292,25.89,26.17,3.88,15.3,6.99,6.99,,,
A2293,11355095374593037,12/3/20,20026112,L,24,A2293,26.98,26.74,4.05,15.19,7.5,7.5,,,
A2294,11460469453511417,12/3/20,20026113,L,6,A2294,23.98,24.16,3.6,13.57,6.99,6.99,,,
A2295,11471789386184252,12/3/20,20026114,C,1,A2295,61.16,62.38,9.17,44.02,9.19,9.19,,,
A2296,11218295406692237,12/3/20,20026115,L,6,A2296,31.73,31.91,4.76,17.65,9.5,9.5,,,
A2297,11401702693541858,12/3/20,20003352,Q,1,A2297,14.55,13.62,2.18,5.07,8.98,6.37,,,
A2298,11332888628261836,12/3/20,20026118,L,1,A2298,21.29,21.72,3.19,12.78,5.75,5.75,,,
A2299,11324719475457028,12/3/20,20003352,N,2,A2299,60.26,38.74,9.16,29.58,0,0,,,
A2300,11164270961631459,12/3/20,20026116,L,6,A2300,29.18,28.95,4.38,16.58,7.99,7.99,,,
A2301,11199421671941057,12/3/20,20003353,Q,1,A2301,88.27,67.87,13.24,46.54,8.98,8.09,,,
A2302,11451266470999437,12/3/20,20003352,Q,1,A2302,11.36,49.16,0.91,41.1,8.98,7.15,,,
A2303,11143826244452218,12/3/20,20026117,L,6,A2303,23.89,24.2,3.58,11.12,9.5,9.5,,,
A2304,11368134451973065,12/3/20,20003353,O,1,A2304,12.27,16.98,0.98,7.02,8.98,8.98,,,
A2305,11494880750301045,12/3/20,20003352,Q,1,A2305,15.67,27.28,2.35,16.99,8.98,7.94,,,
A2306,11210365942345068,12/3/20,20003352,Q,1,A2306,22.88,161.96,3.43,152.16,8.98,6.37,,,
A2307,11250832003956230,12/3/20,20026119,A,1,A2307,40.93,46.75,3.27,27.03,13.5,13.5,,,
A2308,11310643677221029,12/3/20,20003352,Q,1,A2308,15.45,13.55,2.32,4.86,8.98,6.37,,,
A2309,11245183234803407,12/3/20,20026121,L,1,A2309,8.89,8.62,0.71,3.16,4.75,4.75,,,
A2310,11399155169259433,12/3/20,20026122,L,1,A2310,23.89,18.49,3.58,7.92,6.99,6.99,,,
A2311,11235708509365825,12/3/20,20026120,L,4,A2311,23.36,23.81,3.5,13.32,6.99,6.99,,,
A2312,11156300112001042,12/3/20,20003353,O,1,A2312,10.89,13.19,0.87,2.59,9.73,9.73,,,
A2313,11111839312866620,12/3/20,20026126,D,1,A2313,25.85,75.61,3.88,13.21,58.52,58.52,,,
A2314,11272314296894646,12/3/20,20026124,L,12,A2314,63.31,61.84,9.5,42.84,9.5,9.5,,,
A2315,11120228295489023,12/3/20,20003354,N,1,A2315,39.94,21.1,4.79,16.31,0,0,,,
A2316,11190941057896252,12/3/20,20026506,D,2,A2316,27.78,69.54,4.16,6.86,58.52,58.52,,,
A2317,11223721498997036,12/3/20,20026125,L,3,A2317,54.61,50.74,8.19,32.56,9.99,9.99,,,
A2318,11363520771137822,12/3/20,20026127,D,2,A2318,31.24,73.34,4.68,10.14,58.52,58.52,,,
A2319,11309393867298643,12/3/20,20026128,L,24,A2319,50.51,49.19,7.58,26.11,15.5,15.5,,,
A2320,11394199283941868,12/3/20,20026132,L,12,A2320,67.16,53.31,10.08,33.24,9.99,9.99,,,
A2321,11119370188919410,12/3/20,20026129,L,1,A2321,8.89,8.62,0.71,3.16,4.75,4.75,,,
A2322,11492151932026663,12/3/20,20026130,L,16,A2322,89.48,87.62,13.42,40.7,33.5,33.5,,,
A2323,11429755424622626,12/3/20,20003354,N,1,A2323,12.82,5.8,1.92,3.88,0,0,,,
A2324,11389277923134636,12/3/20,20003354,Q,1,A2324,11.36,49.68,0.91,41.1,8.98,7.67,,,
A2325,11480137801782631,12/4/20,20026131,L,12,A2325,39.12,37.9,5.87,24.53,7.5,7.5,,,
A2326,11333277698725053,12/4/20,20026138,J,1,A2326,49.89,50.89,7.48,33.82,9.59,9.59,,,
A2327,11451105749146619,12/4/20,20026135,L,6,A2327,24.12,25.25,3.62,12.88,8.75,8.75,,,
A2328,11134837715770650,12/4/20,20026133,L,1,A2328,26.28,26.23,3.94,15.3,6.99,6.99,,,
A2329,11331005427633855,12/4/20,20026134,L,3,A2329,23.89,23.54,3.58,15.21,4.75,4.75,,,
A2330,11442404228317849,12/4/20,20003355,O,2,A2330,36.44,27.52,5.46,13.08,8.98,8.98,,,
A2331,11364994896168201,12/4/20,20026136,L,6,A2331,50.72,41.21,6.09,25.62,9.5,9.5,,,
A2332,11364607093071401,12/4/20,20026143,L,6,A2332,14.25,14.54,1.14,5.41,7.99,7.99,,,
A2333,11112375620441866,12/4/20,20026137,L,1,A2333,46.6,46.84,6.99,34.1,5.75,5.75,,,
A2334,11377851300561811,12/4/20,20026139,L,4,A2334,55.58,53.58,8.34,31.25,13.99,13.99,,,
A2335,11101022656669023,12/4/20,20003356,P,1,A2335,12.24,16.57,1.84,5.75,8.98,8.98,,,
A2336,11126307366962626,12/4/20,20026140,L,12,A2336,27.65,28.21,4.15,14.07,9.99,9.99,,,
A2337,11132020898593834,12/4/20,20026141,L,6,A2337,43.98,41.04,6.6,24.45,9.99,9.99,,,
A2338,11345328852813842,12/4/20,20003355,Q,1,A2338,22.87,163.8,3.43,152.16,8.98,8.21,,,
A2339,11296780482518632,12/4/20,20026142,L,3,A2339,56.97,56.85,8.55,41.31,6.99,6.99,,,
A2340,11282458760184252,12/4/20,20003355,Q,2,A2340,20.49,24.52,3.07,15.08,8.98,6.37,,,
A2341,11234598310857803,12/4/20,20026145,L,6,A2341,23.98,24.16,3.6,13.57,6.99,6.99,,,
A2342,11486123663425033,12/4/20,20026144,L,72,A2342,257.16,293.02,38.58,154.44,100,100,,,
A2343,11277340722124245,12/4/20,20026146,L,1,A2343,14.23,14.51,2.13,7.63,4.75,4.75,,,
A2344,11285014108094628,12/4/20,20026148,I,1,A2344,72.55,76.33,10.88,49.99,10.74,13.46,,,
A2345,11348999248657009,12/4/20,20003356,Q,1,A2345,61.78,58.95,9.27,41.41,11.34,8.27,,,
A2346,11227967472797034,12/4/20,20026269,L,1,A2346,19.48,18.92,2.92,10.25,5.75,5.75,,,
A2347,11444423197832239,12/4/20,20003357,Q,15,A2347,83.95,49.72,12.6,30.75,8.98,6.37,,,
A2348,11115211388743441,12/4/20,20003357,O,1,A2348,10.89,13.19,0.87,2.59,9.73,9.73,,,
A2349,11142951429312261,12/4/20,20003356,O,2,A2349,12.08,14.37,0.97,3.94,9.46,9.46,,,
A2350,11278640872451400,12/4/20,20026147,L,12,A2350,43.62,44.49,6.54,27.96,9.99,9.99,,,
A2351,11256001596311417,12/4/20,20026150,L,6,A2351,34.83,35.53,5.22,20.81,9.5,9.5,,,
A2352,11209648862749019,12/4/20,20003357,Q,7,A2352,41.33,27.99,6.2,10.43,10.78,11.36,,,
A2353,11406745444229065,12/4/20,20026157,L,12,A2353,46.27,46.78,6.94,29.85,9.99,9.99,,,
A2354,11303663571437048,12/4/20,20003357,O,1,A2354,14.3,16.28,2.15,5.15,8.98,8.98,,,
A2355,11222108302381846,12/4/20,20003357,N,1,A2355,33.65,26.98,5.05,21.93,0,0,,,
A2356,11399077702005001,12/4/20,20026151,L,1,A2356,38.03,31.7,5.7,21.25,4.75,4.75,,,
A2357,11162395264034609,12/4/20,20026152,L,6,A2357,26.51,26.78,3.98,15.3,7.5,7.5,,,
A2358,11115213298078630,12/4/20,20026153,L,4,A2358,32.23,32.87,4.83,21.05,6.99,6.99,,,
A2359,11275824518307463,12/4/20,20026154,L,12,A2359,62.88,52.67,9.44,33.24,9.99,9.99,,,
A2360,11263880434017040,12/4/20,20026155,L,24,A2360,50.51,49.19,7.58,26.11,15.5,15.5,,,
A2361,11388618687129868,12/4/20,20003358,O,1,A2361,12.46,17,1,7.02,8.98,8.98,,,
A2362,11405911688563415,12/4/20,20026156,L,12,A2362,55.98,53.21,8.4,34.82,9.99,9.99,,,
A2363,11324055619955465,12/4/20,20026159,L,1,A2363,12.81,13,1.92,6.33,4.75,4.75,,,
A2364,11352841213885049,12/4/20,20026161,J,1,A2364,49.23,50.21,7.38,33.45,9.38,9.38,,,
A2365,11173809128349020,12/4/20,20026158,L,12,A2365,36.77,36.65,5.52,22.38,8.75,8.75,,,
A2366,11127256505641816,12/4/20,20026160,L,1,A2366,14.23,14.51,2.13,7.63,4.75,4.75,,,
A2367,11131746735275429,12/4/20,20026162,J,6,A2367,889.62,859.42,71.16,778.26,10,10,,,
A2368,11275552227497007,12/4/20,20026165,L,4,A2368,53.63,49.66,8.04,27.63,13.99,13.99,,,
A2369,11247628054260259,12/4/20,20026166,L,4,A2369,53.63,49.66,8.04,27.63,13.99,13.99,,,
A2370,11208116226206669,12/4/20,20003359,P,2,A2370,26.42,26.88,3.96,13.94,8.98,8.98,,,
A2371,11230327248325867,12/4/20,8385-11-,G,1,A2371,157.64,170.26,23.65,134.62,11.99,11.99,,,
A2372,11425667895249850,12/4/20,20003360,Q,2,A2372,18.84,14.37,1.5,6.5,8.81,6.37,,,
A2373,11266463786753041,12/4/20,20003359,Q,4,A2373,14.63,14.1,1.17,6.56,8.98,6.37,,,
A2374,11185961549565032,12/4/20,20026169,L,6,A2374,24.78,24.28,3.72,13.57,6.99,6.99,,,
A2375,11346433543967407,12/4/20,20026168,L,6,A2375,44.37,42.36,5.32,27.54,9.5,9.5,,,
A2376,11248702248421819,12/4/20,20026170,L,2,A2376,27.94,22.94,4.19,10.76,7.99,7.99,,,
A2377,11268437283057850,12/4/20,20026167,H,3,A2377,36.3,34.16,5.45,20.22,6.99,6.99,,,
A2378,11169556365698626,12/4/20,20026171,L,6,A2378,23.98,24.16,3.6,13.57,6.99,6.99,,,
A2379,11468183886957005,12/4/20,20026164,J,1,A2379,54.77,55.6,8.22,38.83,8.55,8.55,,,
A2380,11223249004457862,12/4/20,20026172,L,1,A2380,13.34,12.71,2,5.96,4.75,4.75,,,
A2381,11417092722326663,12/4/20,20003359,N,2,A2381,38.34,14.78,5.76,9.02,0,0,,,
A2382,11400238149419460,12/4/20,20026174,L,2,A2382,18.47,16.68,2.77,8.16,5.75,5.75,,,
A2383,11224133931217823,12/4/20,20026178,J,2,A2383,73.44,69.47,11.02,49.56,8.89,8.89,,,
A2384,11433244512229052,12/4/20,20026173,L,1,A2384,34.69,31.45,5.2,19.26,6.99,6.99,,,
A2385,11267481979898635,12/4/20,20026176,L,1,A2385,19.74,19.66,2.96,11.95,4.75,4.75,,,
A2386,11214280306983420,12/4/20,20026175,L,12,A2386,34.01,29.97,5.1,14.88,9.99,9.99,,,
A2387,11482563146509823,12/4/20,20003361,Q,1,A2387,19.01,15.22,2.85,6,8.38,6.37,,,
A2388,11434178544127452,12/4/20,20026177,L,12,A2388,46.48,45.22,6.97,27.26,10.99,10.99,,,
A2389,11339340498821827,12/4/20,20003361,N,1,A2389,8.65,2.84,1.3,1.54,0,0,,,
A2390,11388376230356251,12/4/20,20026180,D,1,A2390,20.9,69.41,3.14,7.75,58.52,58.52,,,
A2391,11213615099777837,12/4/20,20003361,Q,1,A2391,19.01,15.22,2.85,6,8.38,6.37,,,
A2392,11373152604261051,12/4/20,20003361,Q,1,A2392,19.95,15.36,2.99,6,7.77,6.37,,,
A2393,11478952063093843,12/4/20,20026181,J,1,A2393,129.98,131.29,19.5,99.15,12.64,12.64,,,
A2394,11327901855200260,12/4/20,20026182,L,6,A2394,72.97,69.87,10.95,48.93,9.99,9.99,,,
A2395,11129247328004238,12/4/20,20026183,L,12,A2395,34.21,34.43,5.13,22.31,6.99,6.99,,,
A2396,11323971961151436,12/4/20,20003362,N,8,A2396,22.87,14.59,3.43,11.16,0,0,,,
A2397,11145585925971422,12/4/20,20003362,Q,1,A2397,19.95,16.93,2.99,6,8.98,7.94,,,
A2398,11496701592388246,12/4/20,20026188,A,1,A2398,40.93,46.75,3.27,27.03,13.5,13.5,,,
A2399,11151999396896238,12/4/20,20026184,L,12,A2399,34.21,34.43,5.13,22.31,6.99,6.99,,,
A2400,11189001006566626,12/4/20,20003363,N,1,A2400,20.17,10.02,2.42,7.6,0,0,,,
A2401,11291235138085036,12/4/20,20026189,J,1,A2401,54.77,55.72,8.34,38.83,8.55,8.55,,,
A2402,11442102669397014,12/4/20,20026185,L,12,A2402,24.85,24.15,3.73,13.43,6.99,6.99,,,
A2403,11252220865006628,12/4/20,20026272,L,6,A2403,24.78,24.28,3.72,13.57,6.99,6.99,,,
A2404,11425500208143408,12/4/20,20003362,O,1,A2404,12.47,17,1,7.02,8.98,8.98,,,
