Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A2540,11408055637874641,1/4/21,21037221,L,12,A2540,23.26,22.38,3.49,11.9,6.99,6.99,,,
A2541,11310756107238605,1/4/21,21037222,L,1,A2541,9.15,9.17,0.73,3.69,4.75,4.75,,,
A2542,11287351350450631,1/4/21,21037223,L,3,A2542,22.97,20.89,3.45,9.45,7.99,7.99,,,
A2543,11323131522369003,1/4/21,21005818,Q,1,A2543,13.1,31.21,1.05,23.78,8.51,6.38,,,
A2544,11323786080397028,1/4/21,21037224,L,12,A2544,45.53,38.86,6.83,24.53,7.5,7.5,,,
A2545,11211319165848268,1/4/21,21005817,Q,1,A2545,5.36,9.29,0.43,2.48,8.98,6.38,,,
A2546,11189623827330611,1/4/21,21037225,L,1,A2546,9.7,8.97,0.78,2.44,5.75,5.75,,,
A2547,11199212562098609,1/4/21,21037226,L,4,A2547,61.71,61.28,9.26,43.27,8.75,8.75,,,
A2548,11208404415993820,1/4/21,21037229,L,1,A2548,36.53,36.26,5.48,23.79,6.99,6.99,,,
A2549,11277337544277819,1/4/21,21037228,L,1,A2549,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2550,11215582832423437,1/4/21,21005818,Q,2,A2550,189.76,128.28,28.46,93.08,9.17,6.74,,,
A2551,11226769521281844,1/4/21,21037227,L,1,A2551,21.9,22.35,3.29,12.07,6.99,6.99,,,
A2552,11355717662068205,1/4/21,21005818,Q,12,A2552,26.95,64.92,4.04,13.8,9.52,47.08,,,
A2553,11365918267305065,1/4/21,21005817,Q,1,A2553,71.32,43.39,10.7,24.6,10.22,8.09,,,
A2554,11437182515969056,1/4/21,21005819,Q,1,A2554,36.96,32.05,5.54,17.09,8.98,9.42,,,
A2555,11180052404995408,1/4/21,21037232,L,1,A2555,22.97,23.44,3.45,15.24,4.75,4.75,,,
A2556,11129323651337034,1/4/21,21005819,Q,12,A2556,42.99,36.79,6.45,20.16,12.96,10.18,,,
A2557,11150540110596257,1/4/21,21037230,L,1,A2557,22.01,21.82,3.3,13.77,4.75,4.75,,,
A2558,11242171025223426,1/4/21,21005818,Q,1,A2558,16.99,12.4,2.55,3.47,7.77,6.38,,,
A2559,11461454269449863,1/4/21,21037239,I,1,A2559,44.69,48.24,6.79,25.99,10.89,13.46,,,
A2560,11396433692941053,1/4/21,21037231,L,6,A2560,28.59,27.41,4.29,15.62,7.5,7.5,,,
A2561,11464373044105827,1/4/21,21037233,L,1,A2561,13.03,12.4,1.95,5.7,4.75,4.75,,,
A2562,11206514587473048,1/4/21,21005820,Q,1,A2562,10.45,9.77,1.57,1.82,8.98,6.38,,,
A2563,11152245932809038,1/4/21,21005820,Q,1,A2563,37.94,29.16,5.69,17.09,7.77,6.38,,,
A2564,11442776781872228,1/4/21,21037235,L,1,A2564,12.75,12.99,1.91,6.33,4.75,4.75,,,
A2565,11132329398370609,1/4/21,21005819,Q,1,A2565,36.96,30.27,5.54,17.09,8.98,7.64,,,
A2566,11190248275164264,1/4/21,21037234,L,1,A2566,18.88,17.57,2.83,9.99,4.75,4.75,,,
A2567,11158879120716254,1/4/21,21037236,L,24,A2567,130.02,123.52,19.5,94.52,9.5,9.5,,,
A2568,11225201391973033,1/4/21,21005820,O,3,A2568,21.03,21.52,2.52,10.02,8.98,8.98,,,
A2569,11493329265201050,1/4/21,21037237,L,1,A2569,9.65,9.57,0.77,4.05,4.75,4.75,,,
A2570,11441175205183433,1/4/21,21037238,L,1,A2570,9.65,9.57,0.77,4.05,4.75,4.75,,,
A2571,11343502856861802,1/4/21,21037240,J,1,A2571,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2572,11295829347876208,1/4/21,21037241,J,1,A2572,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2573,11498260464973052,1/4/21,21037242,L,7,A2573,64.46,62.57,9.67,43.4,9.5,9.5,,,
A2574,11143823925689048,1/4/21,21005822,Q,1,A2574,7.46,9.7,0.6,2.36,8.98,6.74,,,
A2575,11173149698965840,1/4/21,21005821,O,1,A2575,8.5,43.24,0.68,33.58,8.98,8.98,,,
A2576,11266651995945019,1/4/21,21005821,Q,1,A2576,16.09,13.49,2.41,4.7,8.98,6.38,,,
A2577,11174559177397042,1/4/21,21037243,L,1,A2577,15.71,14.73,2.36,6.62,5.75,5.75,,,
A2578,11248427025553834,1/4/21,21037259,L,1,A2578,19.94,19.02,2.99,9.04,6.99,6.99,,,
A2579,11376428687234611,1/4/21,21005821,P,1,A2579,18.73,19.69,2.81,7.9,8.98,8.98,,,
A2580,11387383976795463,1/4/21,21037245,L,12,A2580,35.11,34.57,5.27,22.31,6.99,6.99,,,
A2581,11313514641884218,1/4/21,21037244,L,1,A2581,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2582,11356698997881016,1/4/21,21037254,J,2,A2582,93.6,81.43,7.48,64.76,9.19,9.19,,,
A2583,11441740750355450,1/4/21,21005821,Q,1,A2583,36.96,29.01,5.54,17.09,8.3,6.38,,,
A2584,11458965785431453,1/4/21,21005821,Q,1,A2584,36.96,29.32,5.54,17.09,8.98,6.69,,,
A2585,11326888603511426,1/4/21,21005821,Q,1,A2585,13.9,14.7,2.09,6.23,8.98,6.38,,,
A2586,11297219447829041,1/4/21,21037248,L,24,A2586,101.3,98.68,15.2,56.98,26.5,26.5,,,
A2587,11478498725194624,1/4/21,21037249,L,6,A2587,55.49,52.97,8.32,30.66,13.99,13.99,,,
A2588,11327503296380252,1/4/21,21037253,J,1,A2588,257.34,261.32,15.93,232.75,12.64,12.64,,,
A2589,11345484090146636,1/4/21,21037250,L,12,A2589,44,43,6.6,26.9,9.5,9.5,,,
A2590,11236968880152244,1/4/21,21037247,L,1,A2590,20.07,19.69,3.01,7.93,8.75,8.75,,,
A2591,11215266223169833,1/4/21,21037251,L,1,A2591,33.25,32.73,4.99,19.75,7.99,7.99,,,
A2592,11144833188807427,1/4/21,21005823,Q,1,A2592,15.18,15.94,2.28,5.7,8.98,7.96,,,
A2593,11379918379006635,1/4/21,21005822,O,1,A2593,11.99,14.8,0.96,4.86,8.98,8.98,,,
A2594,11471504389813034,1/4/21,21005823,Q,1,A2594,12.5,11.15,1.88,2.89,7.77,6.38,,,
A2595,11440599952367406,1/4/21,21005822,Q,1,A2595,16.99,13.98,2.55,3.47,7.77,7.96,,,
A2596,11456740786761029,1/4/21,21037246,L,2,A2596,27.16,23.61,4.08,11.54,7.99,7.99,,,
A2597,11134666679938631,1/4/21,21005822,P,1,A2597,32.83,21.36,4.92,7.46,8.98,8.98,,,
A2598,11434061234804207,1/4/21,21005822,Q,1,A2598,10.87,10.59,1.63,2.58,8.98,6.38,,,
A2599,11337260684448207,1/4/21,21037252,L,1,A2599,18.88,17.57,2.83,9.99,4.75,4.75,,,
A2600,11162086061846616,1/4/21,21005823,Q,24,A2600,80.98,99.51,12.14,41.62,9.14,45.75,,,
A2601,11286173689017009,1/4/21,21037255,J,1,A2601,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2602,11477808154617860,1/4/21,21005823,Q,1,A2602,38,29.17,5.7,17.09,7.77,6.38,,,
A2603,11359852965964203,1/4/21,21037257,L,9,A2603,37.33,36.54,5.6,22.95,7.99,7.99,,,
A2604,11336822939598624,1/4/21,21005823,O,1,A2604,11.9,14.6,1.79,3.83,8.98,8.98,,,
A2605,11159454889424203,1/4/21,21037256,I,1,A2605,37.94,41,5.69,20.49,10.52,12.82,,,
A2606,11263195962089814,1/4/21,21005824,Q,72,A2606,50.88,87.94,4.08,74.88,8.98,8.98,,,
A2607,11335080945609867,1/4/21,21005823,O,1,A2607,9.94,13.06,1.19,2.89,8.98,8.98,,,
A2608,11341865539406620,1/4/21,21037262,L,1,A2608,12.86,11.65,1.93,4.97,4.75,4.75,,,
A2609,11329907946697006,1/4/21,21037258,L,12,A2609,43.95,40.73,6.59,24.15,9.99,9.99,,,
A2610,11159054608024257,1/4/21,21037261,L,1,A2610,26.28,23.99,3.94,15.3,4.75,4.75,,,
A2611,11376234023169012,1/4/21,21037260,L,1,A2611,9.15,9.03,0.73,2.55,5.75,5.75,,,
A2612,11432081720502609,1/4/21,21005825,Q,1,A2612,34.55,26.05,5.18,14.49,8.98,6.38,,,
A2613,11386624726138600,1/4/21,21037263,L,6,A2613,33.62,32.4,5.04,20.37,6.99,6.99,,,
A2614,11355577673661003,1/4/21,21037264,L,1,A2614,35.69,36.1,5.35,26,4.75,4.75,,,
A2615,11421915240230617,1/4/21,21037273,L,8,A2615,44.52,43.53,6.68,20.35,16.5,16.5,,,
A2616,11348533047269033,1/4/21,21005825,Q,1,A2616,7.46,11.04,1.12,1.96,8.14,7.96,,,
A2617,11260007017740209,1/4/21,21037266,L,12,A2617,43.95,40.73,6.59,24.15,9.99,9.99,,,
A2618,11438223465101000,1/4/21,21037267,L,2,A2618,27.16,23.61,4.08,11.54,7.99,7.99,,,
A2619,11494549032466641,1/4/21,21037268,L,12,A2619,41.15,41.89,6.17,26.22,9.5,9.5,,,
A2620,11210660498925056,1/4/21,21037265,L,24,A2620,82.3,74.77,12.34,52.44,9.99,9.99,,,
A2621,11238809136691420,1/4/21,21037269,L,12,A2621,45.79,47.16,6.87,30.3,9.99,9.99,,,
A2622,11109882524103428,1/4/21,21005825,Q,4,A2622,24.46,29.02,3.67,17.66,8.98,7.69,,,
A2623,11488244273746631,1/4/21,21037270,L,2,A2623,30.79,31.41,4.62,19.8,6.99,6.99,,,
A2624,11222360775826640,1/4/21,21037271,L,1,A2624,9.78,9.13,0.78,3.6,4.75,4.75,,,
A2625,11309820281712263,1/4/21,21037272,L,1,A2625,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2626,11340413589772250,1/4/21,21005999,Q,1,A2626,94.88,67.15,14.23,46.54,8.98,6.38,,,
A2627,11183973140614639,1/4/21,21037274,L,2,A2627,30.97,25.01,4.65,8.37,11.99,11.99,,,
A2628,11354118056510628,1/4/21,21037275,L,1,A2628,37.2,37.89,5.58,25.32,6.99,6.99,,,
A2629,11458304230117807,1/4/21,21005826,Q,1,A2629,32.32,38.82,4.85,27.59,7.77,6.38,,,
A2630,11270877719737813,1/4/21,21037277,L,1,A2630,7.75,7.91,0.62,2.54,4.75,4.75,,,
A2631,11344775197130645,1/4/21,21037276,L,1,A2631,8.6,8.15,0.69,2.71,4.75,4.75,,,
A2632,11260758637849017,1/4/21,21005826,Q,1,A2632,10.03,10.56,1.5,2.68,8.3,6.38,,,
A2633,11464020686674601,1/4/21,21005827,O,6,A2633,8.74,15.5,0.7,5.82,8.98,8.98,,,
A2634,11259929114674645,1/4/21,21005826,Q,6,A2634,22.61,20.45,3.39,10.68,8.93,6.38,,,
A2635,11358765998163415,1/4/21,21005826,O,2,A2635,23.8,20.22,3.58,7.66,8.98,8.98,,,
A2636,11129232983828230,1/4/21,21037278,L,1,A2636,22.01,21.82,3.3,13.77,4.75,4.75,,,
A2637,11441740014603456,1/4/21,21037279,L,12,A2637,54.76,54.79,8.21,37.08,9.5,9.5,,,
A2638,11396403016995442,1/4/21,21037280,L,2,A2638,13.73,13.11,2.06,5.3,5.75,5.75,,,
A2639,11493823632914647,1/4/21,21005827,Q,1,A2639,13.97,15.76,2.1,5.7,8.98,7.96,,,
A2640,11198939115789807,1/4/21,21005827,Q,1,A2640,37.94,29.16,5.69,17.09,8.3,6.38,,,
A2641,11493454246658669,1/4/21,21037281,L,1,A2641,9.91,9.87,0.79,4.33,4.75,4.75,,,
A2642,11493623266451448,1/4/21,21037283,L,6,A2642,28.59,27.41,4.29,15.62,7.5,7.5,,,
A2643,11197040736921808,1/4/21,21037284,L,2,A2643,35.97,34.79,5.4,22.4,6.99,6.99,,,
A2644,11322791876986657,1/4/21,21037282,L,1,A2644,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2645,11246642399049869,1/4/21,21037285,L,1,A2645,23.26,21.62,3.49,11.14,6.99,6.99,,,
A2646,11486782457389810,1/4/21,21005828,P,2,A2646,14.26,18.12,2.14,7,8.98,8.98,,,
A2647,11151189439534654,1/4/21,21037288,K,2,A2647,706.32,703.69,56.5,640.44,6.75,6.75,,,
A2648,11496890664368255,1/4/21,21005828,P,3,A2648,21.39,22.69,3.21,10.5,8.98,8.98,,,
A2649,11390136605602651,1/4/21,21005828,Q,1,A2649,94.88,67.15,14.23,46.54,8.98,6.38,,,
A2650,11274363394442629,1/4/21,21005828,O,1,A2650,17.79,24.07,2.67,12.42,8.98,8.98,,,
A2651,11176087956725050,1/4/21,21037287,L,1,A2651,8.94,9.03,0.72,3.56,4.75,4.75,,,
A2652,11158383229547435,1/4/21,21037286,L,1,A2652,15.63,15.74,2.34,7.65,5.75,5.75,,,
A2653,11336530805612245,1/4/21,21037290,L,8,A2653,32.43,32.6,4.86,18.99,8.75,8.75,,,
A2654,11353106121869829,1/4/21,21037289,J,1,A2654,257.34,261.35,15.96,232.75,12.64,12.64,,,
A2655,11361685655065028,1/4/21,21005828,O,1,A2655,7.24,14.2,1.09,4.13,8.98,8.98,,,
A2656,11446333132639422,1/4/21,21037291,L,6,A2656,42.71,42.91,6.41,27,9.5,9.5,,,
A2657,11415256676688232,1/4/21,21005830,Q,1,A2657,38,32.21,5.7,17.09,8.98,9.42,,,
A2658,11163728519243420,1/4/21,21005829,Q,1,A2658,10.87,10.59,1.63,2.58,8.98,6.38,,,
A2659,11204573669341066,1/4/21,21037292,L,12,A2659,35.11,34.57,5.27,22.31,6.99,6.99,,,
A2660,11378416025417044,1/4/21,21005829,Q,6,A2660,23.66,61.12,3.55,6.42,8.98,51.15,,,
A2661,11142523277181801,1/4/21,21005830,Q,1,A2661,12.5,11.15,1.88,2.89,8.98,6.38,,,
A2662,11282342538578617,1/4/21,21005829,Q,12,A2662,33.86,72,5.08,19.65,14.77,47.27,,,
A2663,11116504624526645,1/4/21,21037293,L,8,A2663,44.52,43.53,6.68,20.35,16.5,16.5,,,
A2664,11205797107129820,1/4/21,21037294,L,12,A2664,51.54,48.32,7.73,30.6,9.99,9.99,,,
A2665,11424948271879458,1/4/21,21037295,L,12,A2665,43.95,40.73,6.59,24.15,9.99,9.99,,,
A2666,11439993575868233,1/4/21,21037296,L,1,A2666,12.77,11.81,1.92,5.14,4.75,4.75,,,
A2667,11391916037453063,1/4/21,21037297,L,6,A2667,32.26,33.24,4.84,22.65,5.75,5.75,,,
A2668,11115898241882606,1/4/21,21005830,Q,1,A2668,13.1,12.49,1.05,5.06,7.77,6.38,,,
A2669,11246484898690652,1/4/21,21037298,L,1,A2669,18.23,18.78,2.73,9.06,6.99,6.99,,,
A2670,11167879085688214,1/4/21,21037299,L,12,A2670,39.66,39.84,5.95,24.39,9.5,9.5,,,
A2671,11406767294453803,1/4/21,21005830,Q,1,A2671,37.94,30.42,5.69,17.09,8.98,7.64,,,
A2672,11194810862176208,1/4/21,21005831,P,1,A2672,16.77,19.51,2.52,8.01,8.98,8.98,,,
A2673,11487785503561036,1/4/21,21037305,J,1,A2673,195.99,186.02,11.76,160,14.26,14.26,,,
A2674,11310310420921863,1/4/21,21037301,L,6,A2674,32.26,33.24,4.84,22.65,5.75,5.75,,,
A2675,11236043705164201,1/4/21,21037300,L,1,A2675,8.31,8.26,0.66,1.85,5.75,5.75,,,
A2676,11154347082578646,1/4/21,21037302,L,2,A2676,24.8,24.69,3.72,15.22,5.75,5.75,,,
A2677,11153233438655400,1/4/21,21005831,Q,12,A2677,9.5,19.62,0.76,12.48,8.14,6.38,,,
A2678,11441329391893812,1/4/21,21037303,C,1,A2678,31.39,32.34,4.71,16.12,11.51,11.51,,,
A2679,11369048652368246,1/4/21,21037308,J,1,A2679,195.99,186.02,11.76,160,14.26,14.26,,,
A2680,11289570412592216,1/4/21,21005832,O,1,A2680,39.2,34.53,5.88,18.72,9.93,9.93,,,
A2681,11358026416545846,1/4/21,21037304,L,30,A2681,78.9,68.99,11.84,47.16,9.99,9.99,,,
A2682,11424247326985857,1/4/21,21005832,Q,2,A2682,32.99,35.29,5.02,23.58,8.98,6.69,,,
A2683,11367670735185806,1/4/21,21005831,Q,1,A2683,100.87,97.62,15.13,73,8.98,9.49,,,
A2684,11140126720021027,1/4/21,21037309,J,1,A2684,195.99,186.02,11.76,160,14.26,14.26,,,
A2685,11226648603308237,1/4/21,21005831,Q,3,A2685,21.16,15.05,3.17,5.04,9.46,6.84,,,
A2686,11375314734803416,1/4/21,21005832,Q,1,A2686,38,29.48,5.7,17.09,8.98,6.69,,,
A2687,11483602838437860,1/4/21,21005832,Q,4,A2687,13.27,15.89,1.99,7.52,7.77,6.38,,,
A2688,11372040892535425,1/4/21,21005831,Q,1,A2688,37.94,30.42,5.69,17.09,8.98,7.64,,,
A2689,11447905273604221,1/4/21,21037311,L,1,A2689,14.4,14.81,2.16,7.9,4.75,4.75,,,
A2690,11370914903646626,1/4/21,21005832,Q,1,A2690,10.87,10.59,1.63,2.58,8.98,6.38,,,
A2691,11382913486105865,1/4/21,21037312,L,1,A2691,9.99,9.6,0.8,4.05,4.75,4.75,,,
A2692,11213707410009034,1/4/21,21005833,Q,6,A2692,29.21,32.56,4.38,18,8.98,10.18,,,
A2693,11375218105452223,1/4/21,21005832,Q,1,A2693,12.5,12.73,1.88,2.89,8.38,7.96,,,
A2694,11449673160504252,1/4/21,21005833,Q,1,A2694,18.08,12.47,2.71,3.38,8.98,6.38,,,
A2695,11160689035490622,1/4/21,21005833,Q,24,A2695,27.07,406.02,4.06,393.12,9.62,8.84,,,
A2696,11212706088911433,1/4/21,21037310,J,1,A2696,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2697,11242037636769016,1/4/21,21005833,Q,2,A2697,13.15,15.35,1.97,7,7.77,6.38,,,
A2698,11335693613437029,1/4/21,21005838,Q,1,A2698,94.88,67.15,14.23,46.54,8.98,6.38,,,
A2699,11142223093665835,1/4/21,21037313,L,12,A2699,51.34,42.34,7.7,27.14,7.5,7.5,,,
A2700,11233684966240267,1/4/21,21037314,L,6,A2700,27.57,27.99,4.14,16.35,7.5,7.5,,,
A2701,11471942459115434,1/4/21,21037315,J,1,A2701,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2702,11494254503829018,1/4/21,21037317,L,12,A2702,52.41,53.98,7.86,36.13,9.99,9.99,,,
A2703,11115396546133825,1/4/21,21005833,Q,1,A2703,11.95,9.6,0.96,2.26,7.77,6.38,,,
A2704,11313624106300228,1/4/21,21005834,Q,1,A2704,94.88,67.15,14.23,46.54,8.98,6.38,,,
A2705,11159841121391427,1/4/21,21005834,Q,3,A2705,26.27,25.26,3.94,14.94,8.98,6.38,,,
A2706,11400919716817008,1/4/21,21005834,Q,5,A2706,12.01,12.39,0.96,2.85,8.98,8.58,,,
A2707,11253083833303424,1/4/21,21037316,J,1,A2707,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2708,11262477565090645,1/4/21,21005834,Q,36,A2708,28.5,48.7,2.28,37.44,8.98,8.98,,,
A2709,11200262541675451,1/4/21,21005835,O,1,A2709,12,12.44,1.8,1.66,8.98,8.98,,,
A2710,11188670013006610,1/4/21,21037318,L,12,A2710,34.92,33.23,5.24,18,9.99,9.99,,,
A2711,11483708949065048,1/4/21,21005834,Q,1,A2711,13.97,14.18,2.1,5.7,8.98,6.38,,,
A2712,11369635513948209,1/4/21,21005834,Q,1,A2712,37.94,29.47,5.69,17.09,8.98,6.69,,,
A2713,11196036053468231,1/4/21,21037319,L,1,A2713,18.49,17.97,2.77,8.21,6.99,6.99,,,
A2714,11437174084886642,1/4/21,21037320,L,3,A2714,22.09,22.58,3.31,14.52,4.75,4.75,,,
A2715,11141986204635441,1/4/21,21005835,Q,12,A2715,24.69,51.01,3.7,11.04,8.98,36.27,,,
A2716,11201103651587464,1/4/21,21005835,P,4,A2716,26.3,26.92,3.94,14,8.98,8.98,,,
A2717,11224942590132209,1/4/21,21037322,L,3,A2717,17.58,18.34,2.64,7.71,7.99,7.99,,,
A2718,11151124802478613,1/4/21,21037321,L,1,A2718,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2719,11307638797302611,1/4/21,21005835,O,2,A2719,24,15.9,3.6,3.32,8.98,8.98,,,
A2720,11196974071245008,1/4/21,21005836,Q,4,A2720,26,59.79,3.9,48.32,8.98,7.57,,,
A2721,11101451189135402,1/4/21,21005835,Q,1,A2721,66.58,59.97,9.99,41.41,11.34,8.57,,,
A2722,11255932400229801,1/4/21,21005835,Q,1,A2722,9.78,9.94,1.47,2.09,8.98,6.38,,,
A2723,11259666255501801,1/4/21,21037323,L,12,A2723,112.98,101.96,16.94,66.52,18.5,18.5,,,
A2724,11433677394835420,1/4/21,21037324,L,6,A2724,48.77,45.84,7.32,28.53,9.99,9.99,,,
A2725,11274157954579416,1/4/21,21005836,Q,1,A2725,9.85,12.89,0.79,4.14,8.81,7.96,,,
A2726,11375331660253816,1/4/21,21037325,J,1,A2726,257.34,260.83,15.44,232.75,12.64,12.64,,,
A2727,11467469403653001,1/4/21,21005836,Q,6,A2727,23.66,61.12,3.55,6.42,8.98,51.15,,,
A2728,11218771872871403,1/4/21,21005836,Q,1,A2728,9.85,11.31,0.79,4.14,8.3,6.38,,,
A2729,11164532827922667,1/4/21,21005836,P,4,A2729,12.66,21.56,1.9,10.68,8.98,8.98,,,
A2730,11482856073798614,1/4/21,21037326,J,1,A2730,248.84,256.32,19.91,228.15,8.26,8.26,,,
A2731,11344790188862630,1/4/21,21005836,Q,24,A2731,62.62,32.57,9.39,16.8,9.89,6.38,,,
A2732,11306842738098653,1/4/21,21037327,L,1,A2732,34.53,32.69,5.18,20.52,6.99,6.99,,,
A2733,11422168678784255,1/4/21,21037328,L,2,A2733,17.66,18.2,2.65,10.8,4.75,4.75,,,
A2734,11197882588117811,1/4/21,21037330,I,1,A2734,57.38,62.04,4.59,41.99,10.52,13.46,,,
A2735,11340721836262646,1/4/21,21005842,Q,1,A2735,12.5,12.73,1.88,2.89,8.98,7.96,,,
A2736,11468593601529801,1/4/21,21037329,L,6,A2736,113.94,107.22,17.1,82.62,7.5,7.5,,,
A2737,11474792893072228,1/4/21,21037331,L,6,A2737,29.97,30.79,4.5,18.3,7.99,7.99,,,
A2738,11463691626889819,1/4/21,21037335,L,3,A2738,42.06,30.09,6.3,16.29,7.5,7.5,,,
A2739,11269664421445827,1/4/21,21037332,L,12,A2739,73.37,61.28,11.01,35.28,14.99,14.99,,,
A2740,11222525061112218,1/4/21,21037334,L,1,A2740,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2741,11280094331325847,1/4/21,21037333,L,1,A2741,31.22,30.93,4.68,19.26,6.99,6.99,,,
A2742,11145617454189812,1/4/21,21037336,L,1,A2742,12.57,12.92,1.01,4.92,6.99,6.99,,,
A2743,11159895320318641,1/4/21,21005838,Q,1,A2743,37.94,29.47,5.69,17.09,8.98,6.69,,,
A2744,11461418782198623,1/4/21,21005838,Q,1,A2744,9.75,12.88,0.78,4.14,8.3,7.96,,,
A2745,11242987961182600,1/4/21,21037337,L,1,A2745,21.24,18.1,3.19,7.92,6.99,6.99,,,
A2746,11396393429608206,1/4/21,21005838,Q,2,A2746,21.46,13.98,3.22,4.38,8.38,6.38,,,
A2747,11181157057084244,1/4/21,21005838,O,1,A2747,9.27,14.54,1.39,4.17,8.98,8.98,,,
A2748,11387589021842667,1/4/21,21037338,L,12,A2748,113.11,111.17,16.97,82.21,11.99,11.99,,,
A2749,11263398217761813,1/4/21,21005838,Q,1,A2749,37.94,30.42,5.69,17.09,8.98,7.64,,,
A2750,11205487670617826,1/4/21,21037339,L,1,A2750,16.9,15.55,2.54,6.02,6.99,6.99,,,
A2751,11231926083251433,1/4/21,21005838,Q,1,A2751,11.97,12.48,0.96,5.14,8.3,6.38,,,
A2752,11364895079649018,1/4/21,21037340,L,12,A2752,38.8,39.96,5.82,24.15,9.99,9.99,,,
A2753,11467509217517012,1/4/21,21037341,L,1,A2753,29.85,30.76,4.48,19.29,6.99,6.99,,,
A2754,11498632715213841,1/4/21,21005839,Q,1,A2754,10.98,14.07,0.88,2.97,8.98,10.22,,,
A2755,11435880936569056,1/4/21,21037342,L,1,A2755,10.61,10.39,1.59,4.05,4.75,4.75,,,
A2756,11322893042870657,1/4/21,21037345,L,1,A2756,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2757,11189541134681836,1/4/21,21037344,L,12,A2757,40.06,41.01,6.01,25.5,9.5,9.5,,,
A2758,11102356751378602,1/4/21,21005839,Q,6,A2758,23.66,62.97,3.55,6.42,8.98,53,,,
A2759,11400468442383410,1/4/21,21037346,L,1,A2759,37.2,37.89,5.58,25.32,6.99,6.99,,,
A2760,11122304784465858,1/4/21,21037343,K,1,A2760,2444.93,2518.29,146.7,2359.6,11.99,11.99,,,
A2761,11414700679969851,1/4/21,21037347,L,1,A2761,13.58,14.8,2.04,5.77,6.99,6.99,,,
A2762,11191113694074611,1/4/21,21037350,L,1,A2762,10.5,10.52,1.58,3.19,5.75,5.75,,,
A2763,11297247705477002,1/4/21,21037356,J,1,A2763,129.95,127.13,10.66,105.18,11.29,11.29,,,
A2764,11213825474569814,1/4/21,21037351,L,8,A2764,40.76,41.98,6.11,27.88,7.99,7.99,,,
A2765,11232796988585844,1/4/21,21037352,L,1,A2765,16.9,15.55,2.54,6.02,6.99,6.99,,,
A2766,11298791968261869,1/4/21,21005840,P,1,A2766,16.51,16.53,2.48,5.07,8.98,8.98,,,
A2767,11317430194807424,1/4/21,21038430,L,12,A2767,307.68,285.13,46.15,231.48,7.5,7.5,,,
A2768,11295654991196208,1/4/21,8082-11-,G,1,A2768,160.07,161.14,12.81,139.34,8.99,8.99,,,
A2769,11180930049121827,1/4/21,21037353,L,1,A2769,15.54,15.43,2.33,5.11,7.99,7.99,,,
A2770,11439669762308252,1/4/21,21005841,O,2,A2770,22.74,20.16,1.82,8.88,9.46,9.46,,,
A2771,11458324423592241,1/4/21,21037358,L,6,A2771,33.34,32.25,5,12.75,14.5,14.5,,,
A2772,11409785602466603,1/4/21,21037359,L,2,A2772,27.16,23.61,4.08,11.54,7.99,7.99,,,
A2773,11251632528360259,1/4/21,21038162,J,2,A2773,376.34,354.63,44.1,299.24,11.29,11.29,,,
A2774,11449734469270610,1/4/21,21037354,D,1,A2774,17.24,66.54,2.59,5.43,58.52,58.52,,,
A2775,11486954228412254,1/4/21,21037355,D,1,A2775,17.24,66.54,2.59,5.43,58.52,58.52,,,
A2776,11178448290234647,1/4/21,21005841,Q,1,A2776,13.06,14.41,1.04,5.14,8.98,8.23,,,
A2777,11362859551227423,1/4/21,21005841,Q,3,A2777,18.83,13.26,2.82,3.51,8.98,6.93,,,
A2778,11228186657796207,1/4/21,21037360,H,2,A2778,28.74,23.61,4.32,10.8,6.99,6.99,,,
A2779,11365387240293033,1/4/21,21005841,Q,3,A2779,23.68,22.11,3.55,12.18,8.98,6.38,,,
A2780,11497706558293031,1/4/21,21037361,L,12,A2780,72.4,67.7,10.86,46.85,9.99,9.99,,,
A2781,11371062992946605,1/4/21,21037357,I,1,A2781,44.58,48.14,6.69,25.99,10.89,13.46,,,
A2782,11424449759789027,1/4/21,21037374,L,1,A2782,22.01,21.82,3.3,13.77,4.75,4.75,,,
A2783,11154015871999432,1/4/21,21005842,Q,12,A2783,24.01,18.06,3.6,7.44,9.65,7.02,,,
A2784,11260994858544234,1/4/21,21037362,L,8,A2784,32.43,32.6,4.86,18.99,8.75,8.75,,,
A2785,11121018692394644,1/4/21,21037363,J,1,A2785,68.43,71.02,10.26,51.11,9.65,9.65,,,
A2786,11364740015057056,1/4/21,21037370,L,1,A2786,26.28,23.99,3.94,15.3,4.75,4.75,,,
