Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A6639,11246764109481065,11/15/20,20017800,L,1,A6639,39.52,37.43,5.93,25.75,5.75,5.75,,,
A6640,11205639082326668,11/24/20,20021524,L,12,A6640,44.69,38.73,6.7,24.53,7.5,7.5,,,
A6641,11487553796733842,11/28/20,20022991,L,1,A6641,39.14,37.37,5.87,25.75,5.75,5.75,,,
A6642,11227416076465864,11/29/20,20002989,Q,6,A6642,19.43,23.91,2.91,11.16,8.98,9.84,,,
A6643,11128534147103426,11/18/20,20018990,L,12,A6643,38.83,37.85,5.82,24.53,7.5,7.5,,,
A6644,11308103368275468,11/30/20,20024057,I,1,A6644,24.59,24.6,3.69,9.99,8.92,8.92,,,
A6645,11153758081881047,11/19/20,20019141,L,1,A6645,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6646,11173086914025013,11/6/20,20015548,J,3,A6646,97.29,63.96,7.77,48,8.19,8.19,,,
A6647,11402193783614629,11/11/20,20001969,Q,2,A6647,29.52,19.55,4.42,7.2,8.98,7.93,,,
A6648,11116672334785869,11/19/20,20019335,L,12,A6648,38.83,37.85,5.82,24.53,7.5,7.5,,,
A6649,11351539356888209,11/14/20,20017353,I,1,A6649,26.65,28.42,4,10.99,10.07,11.43,,,
A6650,11245621018850669,11/30/20,20024541,L,1,A6650,39.14,37.37,5.87,25.75,5.75,5.75,,,
A6651,11406998380307403,11/25/20,20022156,L,12,A6651,21.4,17.9,0,10.91,6.99,6.99,,,
A6652,11443263580360207,11/23/20,20020931,L,12,A6652,38.59,37.82,5.79,24.53,7.5,7.5,,,
A6653,11335581907302617,11/10/20,20016711,I,1,A6653,27.03,28.47,4.05,10.99,10.07,11.43,,,
A6654,11346067551609832,11/26/20,20021895,L,12,A6654,38.12,37.75,5.72,24.53,7.5,7.5,,,
A6655,11449950911275431,11/11/20,20001989,Q,12,A6655,28.42,142.43,4.26,126.96,12.16,11.21,,,
A6656,11406204952350663,11/15/20,20017911,L,12,A6656,38.83,37.85,5.82,24.53,7.5,7.5,,,
A6657,11457306103685845,11/16/20,20002199,Q,6,A6657,26.57,18.68,3.99,7.08,9.14,7.61,,,
A6658,11350366836086611,11/22/20,20020228,L,12,A6658,38.12,37.75,5.72,24.53,7.5,7.5,,,
A6659,11248683829345818,11/17/20,20018737,I,1,A6659,28.79,29.23,4.32,13.99,8.92,8.92,,,
A6660,11476633380340237,11/15/20,20002139,Q,6,A6660,37.9,23.39,5.68,7.08,8.98,10.63,,,
A6661,11109997415798647,11/27/20,20022658,L,3,A6661,14.56,14.58,2.18,7.65,4.75,4.75,,,
A6662,11219642934387469,11/5/20,20001722,Q,1,A6662,14.88,11.79,2.23,3.21,8.98,6.35,,,
A6663,11184558414309066,11/17/20,20018463,L,1,A6663,32.12,31.3,4.82,21.73,4.75,4.75,,,
A6664,11418180671229824,11/16/20,20017996,L,12,A6664,38.83,37.85,5.82,24.53,7.5,7.5,,,
A6665,11184637843155454,11/14/20,20017466,L,3,A6665,14.44,14.57,2.17,7.65,4.75,4.75,,,
A6666,11153392627437029,11/7/20,20016005,L,3,A6666,14.43,14.56,2.16,7.65,4.75,4.75,,,
A6667,11180778497133062,11/9/20,20016597,L,2,A6667,61.58,57.45,9.24,43.46,4.75,4.75,,,
A6668,11376468077052260,11/18/20,20019080,J,1,A6668,627.44,636.86,50.2,576.83,9.83,9.83,,,
A6669,11285804252169056,11/13/20,20002051,N,4,A6669,58.04,78.42,8.82,69.6,0,0,,,
A6670,11386418308952243,11/14/20,20002093,Q,6,A6670,29.45,38.12,4.42,6.3,10.08,27.4,,,
A6671,11177682081283428,11/3/20,20001650,Q,1,A6671,29.95,26.31,4.49,12.84,8.98,8.98,,,
A6672,11279201882574626,11/16/20,20002191,Q,2,A6672,13.44,14.39,2.02,4.44,8.98,7.93,,,
A6673,11119570467429824,11/23/20,20021050,I,2,A6673,47.68,42.58,7.16,28.98,4.66,4.44,,,
A6674,11267249015671434,11/27/20,20022735,L,1,A6674,39.14,37.37,5.87,25.75,5.75,5.75,,,
A6675,11418528426029006,11/15/20,20002144,Q,4,A6675,52.12,34.58,7.82,10.68,16.08,16.08,,,
A6676,11485306732522652,11/2/20,20001618,Q,6,A6676,19.2,44.68,2.88,26.28,15.52,15.52,,,
A6677,11347178693269849,11/16/20,20002204,Q,6,A6677,26.57,17.42,3.99,7.08,8.98,6.35,,,
A6678,11425750819498656,11/4/20,20014859,D,1,A6678,35.03,82.78,5.25,19.53,58,58,,,
A6679,11456061980081004,11/5/20,20015095,L,2,A6679,61.58,57.45,9.24,43.46,4.75,4.75,,,
A6680,11331322045269865,11/14/20,20002098,N,1,A6680,12.37,4.97,1.86,3.11,0,0,,,
A6681,11341202380865804,11/12/20,20002029,Q,16,A6681,49.1,66.73,7.36,48.8,8.98,10.57,,,
A6682,11191275016329032,11/13/20,20002065,N,1,A6682,11.46,4.83,1.72,3.11,0,0,,,
A6683,11423971213891462,11/27/20,20002803,Q,2,A6683,22.44,14.8,3.37,5.08,8.51,6.35,,,
A6684,11428263252593022,11/6/20,20015355,L,1,A6684,31.63,31.22,4.74,21.73,4.75,4.75,,,
A6685,11400674875481856,11/23/20,20021010,L,12,A6685,28.43,26.85,4.26,15.6,6.99,6.99,,,
A6686,11193447573639449,11/28/20,20002893,Q,2,A6686,10.5,12.98,1.58,3.46,8.98,7.94,,,
A6687,11198920600394613,11/23/20,20020992,I,1,A6687,26.91,28.46,4.04,10.99,10.07,11.43,,,
A6688,11248178611119419,11/27/20,20022775,L,12,A6688,38.12,37.75,5.72,24.53,7.5,7.5,,,
A6689,11167784545217057,11/12/20,20017071,D,1,A6689,86.51,137.82,12.98,66.84,58,58,,,
A6690,11483953401688225,11/18/20,20019008,L,1,A6690,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6691,11285836465356214,11/16/20,20017959,C,1,A6691,19.79,19.43,2.97,5.19,11.27,11.27,,,
A6692,11400772198964209,11/4/20,20015031,L,3,A6692,14.43,14.56,2.16,7.65,4.75,4.75,,,
A6693,11424827044433021,11/12/20,20002008,N,3,A6693,30.81,13.95,4.62,9.33,0,0,,,
A6694,11195899328884249,11/11/20,20001984,Q,12,A6694,29.08,36.1,4.36,21.6,12.3,10.14,,,
A6695,11149065152381830,11/17/20,20002220,Q,1,A6695,12.38,17.87,1.86,5.87,8.98,10.14,,,
A6696,11240946614762627,11/5/20,20015139,L,1,A6696,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6697,11264275777191460,11/5/20,20001711,Q,1,A6697,18.97,14.56,2.85,5.36,9.02,6.35,,,
A6698,11253996584961064,11/5/20,20001714,Q,1,A6698,18.97,14.56,2.85,5.36,9.73,6.35,,,
A6699,11336092451634620,11/14/20,20002073,Q,3,A6699,18.95,16.29,2.84,3.54,8.62,9.91,,,
A6700,11173326399306614,11/17/20,20018611,L,1,A6700,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6701,11302034905859451,11/30/20,20003023,Q,2,A6701,10.09,13.18,1.51,3.46,8.14,8.21,,,
A6702,11362975449936265,11/28/20,20023231,L,1,A6702,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6703,11381401619619413,11/20/20,5887-11-,G,1,A6703,627.44,655.89,50.2,595.7,9.99,9.99,,,
A6704,11107450090369821,11/15/20,20002160,N,1,A6704,22.22,12.89,3.33,9.56,0,0,,,
A6705,11303380353426621,11/5/20,20015156,L,4,A6705,123.32,111.15,18.48,86.92,5.75,5.75,,,
A6706,11240127297795402,11/26/20,20002793,O,1,A6706,14.86,20.09,2.23,7.93,9.93,9.93,,,
A6707,11264050235681869,11/5/20,20015168,L,1,A6707,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6708,11365916070445001,11/4/20,20014909,D,1,A6708,35.32,82.83,5.3,19.53,58,58,,,
A6709,11356041872900203,11/20/20,20019542,L,1,A6709,32.17,31.31,4.83,21.73,4.75,4.75,,,
A6710,11496894128299411,11/29/20,20023713,L,1,A6710,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6711,11247133830961050,11/15/20,20002164,N,1,A6711,28.78,15.97,4.32,11.65,0,0,,,
A6712,11377686987583443,11/21/20,20019858,C,1,A6712,15.26,10.02,2.29,2.86,4.87,4.87,,,
A6713,11377686987583443,11/21/20,20019858,C,1,A6713,15.26,10.02,2.29,2.86,4.87,4.87,,,
A6714,11402982525682673,11/24/20,20021596,L,1,A6714,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6715,11104645093225051,11/16/20,20018359,L,48,A6715,85.64,65.23,12.84,43.64,8.75,8.75,,,
A6716,11458682837613041,11/27/20,20022974,L,3,A6716,14.68,14.6,2.2,7.65,4.75,4.75,,,
A6717,11410370639769014,11/15/20,20002196,Q,1,A6717,28.25,30.75,4.24,16.99,8.98,9.52,,,
A6718,11108006439519461,11/28/20,20002891,Q,1,A6718,8.84,9.36,1.33,1.66,8.98,6.37,,,
A6719,11185675303649864,11/16/20,20018129,L,2,A6719,64.24,57.85,9.64,43.46,4.75,4.75,,,
A6720,11487445730175469,11/5/20,20015219,L,1,A6720,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6721,11290656673017808,11/3/20,20014684,L,1,A6721,12.91,13.11,1.94,6.42,4.75,4.75,,,
A6722,11332433768785000,11/10/20,20016824,L,1,A6722,32.18,31.31,4.83,21.73,4.75,4.75,,,
A6723,11470658521896243,11/14/20,20002110,N,2,A6723,29.02,39.15,4.35,34.8,0,0,,,
A6724,11238551655709832,11/24/20,20002621,Q,2,A6724,12.35,11.66,1.85,3.46,8.98,6.35,,,
A6725,11307971322046644,11/5/20,20001714,Q,1,A6725,18.97,14.56,2.85,5.36,9.73,6.35,,,
A6726,11420237180101832,11/5/20,20001710,Q,1,A6726,18.97,14.56,2.85,5.36,8.98,6.35,,,
A6727,11337861080745028,11/2/20,20001619,Q,12,A6727,38.4,80.58,5.76,52.56,22.26,22.26,,,
A6728,11465484477651408,11/24/20,20021371,D,1,A6728,87.11,138.43,13.07,66.84,58.52,58.52,,,
A6729,11409355887397858,11/2/20,20014478,D,1,A6729,34.68,82.73,5.2,19.53,58,58,,,
A6730,11362327105910640,11/30/20,20003043,Q,2,A6730,10.09,11.34,1.51,3.46,8.98,6.37,,,
A6731,11121015609939418,11/18/20,20018920,C,2,A6731,65.92,51.06,9.88,33.16,8.02,8.02,,,
A6732,11330197901457842,11/2/20,20001626,Q,1,A6732,17.36,16.05,2.6,4.47,8.98,8.98,,,
A6733,11460654079859469,11/25/20,20021805,L,1,A6733,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6734,11298129825049865,11/25/20,20021682,L,1,A6734,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6735,11129642061463448,11/29/20,20023682,L,1,A6735,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6736,11269079123884248,11/29/20,20023686,L,1,A6736,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6737,11437911103557058,11/28/20,20023208,L,1,A6737,31.92,26.57,4.79,17.03,4.75,4.75,,,
A6738,11448282304145059,11/15/20,20017912,L,2,A6738,29.24,25.93,4.38,15.8,5.75,5.75,,,
A6739,11267026324488258,11/17/20,20018642,L,2,A6739,29.24,25.93,4.38,15.8,5.75,5.75,,,
A6740,11400448468105014,11/26/20,20022037,L,1,A6740,31.24,26.47,4.69,17.03,4.75,4.75,,,
A6741,11481826164856218,11/25/20,20022130,L,1,A6741,32.22,26.48,0,21.73,4.75,4.75,,,
A6742,11219366372422667,11/18/20,20018809,L,1,A6742,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6743,11283672469149024,11/12/20,20002005,Q,6,A6743,26.57,25.83,3.99,7.08,8.98,14.76,,,
A6744,11266706238042647,11/14/20,20017516,L,1,A6744,32.17,31.31,4.83,21.73,4.75,4.75,,,
A6745,11121221485255401,11/28/20,20023434,L,1,A6745,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6746,11136562985241858,11/13/20,20017295,J,2,A6746,214.2,209.48,17.14,183.14,9.2,9.2,,,
A6747,11192969243253046,11/14/20,20017513,L,1,A6747,14.62,14.84,2.19,7.9,4.75,4.75,,,
A6748,11381246256314644,11/2/20,20014486,L,1,A6748,14.62,14.84,2.19,7.9,4.75,4.75,,,
A6749,11429386871540228,11/7/20,20015914,L,2,A6749,50.34,46.37,7.56,34.06,4.75,4.75,,,
A6750,11485559379250619,11/6/20,20015433,L,1,A6750,31.14,26.45,4.67,17.03,4.75,4.75,,,
A6751,11212658259120222,11/6/20,20015342,L,1,A6751,28.31,26.03,4.25,17.03,4.75,4.75,,,
A6752,11448518281548227,11/6/20,20015364,L,2,A6752,62.28,48.15,9.34,34.06,4.75,4.75,,,
A6753,11255727064448261,11/4/20,20014935,D,1,A6753,35.32,82.83,5.3,19.53,58,58,,,
A6754,11166451291009069,11/7/20,20016006,L,1,A6754,26.61,25.77,3.99,17.03,4.75,4.75,,,
A6755,11181637760821839,11/4/20,20014921,L,4,A6755,27.59,25.37,4.14,14.24,6.99,6.99,,,
A6756,11405876712097814,11/28/20,20002928,Q,12,A6756,33.19,289.38,4.98,264.96,26.33,19.44,,,
A6757,11156641205113842,11/8/20,20016103,D,2,A6757,70.64,107.66,10.6,39.06,58,58,,,
A6758,11408329216181028,11/9/20,20016662,D,4,A6758,346.04,387.2,51.92,267.36,67.92,67.92,,,
A6759,11433504996373804,11/7/20,20001830,N,1,A6759,50.91,31.33,7.64,23.69,0,0,,,
A6760,11432546940465052,11/15/20,20002155,Q,6,A6760,29.45,20.8,4.42,6.3,10.08,10.08,,,
A6761,11357120009298614,11/12/20,20017079,D,1,A6761,124.65,175.71,18.7,99.01,58,58,,,
A6762,11226259748985004,11/25/20,20002695,Q,4,A6762,34,21.98,5.1,10.16,8.98,6.72,,,
A6763,11159829929527453,11/30/20,20024146,L,12,A6763,256.88,154.95,38.52,109.44,6.99,6.99,,,
A6764,11282345277286637,11/7/20,20015696,L,1,A6764,31.1,26.45,4.67,17.03,4.75,4.75,,,
A6765,11332196273749804,11/15/20,20017843,L,1,A6765,17.85,18.13,2.68,10.7,4.75,4.75,,,
A6766,11146559429134625,11/12/20,20017125,H,1,A6766,14.62,17.69,2.19,9.25,4.75,4.75,,,
A6767,11294178758602660,11/9/20,20017068,L,1,A6767,30.86,31.11,4.63,21.73,4.75,4.75,,,
A6768,11179175369587459,11/10/20,20001953,Q,6,A6768,40.26,29.31,6.04,16.92,8.98,6.35,,,
A6769,11235079171334618,11/17/20,20002269,Q,1,A6769,17.12,20.89,2.57,9.88,8.98,8.44,,,
A6770,11383137578142639,11/8/20,20016129,C,1,A6770,20.58,20.75,3.09,8.29,9.37,9.37,,,
A6771,11192848200017842,11/14/20,20017574,L,1,A6771,14.62,14.84,2.19,7.9,4.75,4.75,,,
A6772,11401902057119403,11/5/20,20015120,L,1,A6772,30.83,31.1,4.62,21.73,4.75,4.75,,,
A6773,11147332844296242,11/27/20,20022851,L,1,A6773,31.93,26.57,4.79,17.03,4.75,4.75,,,
A6774,11472155574358639,11/17/20,20002269,N,2,A6774,27.92,38.99,4.19,34.8,0,0,,,
A6775,11153125459795469,11/27/20,20002802,Q,2,A6775,22.44,15.31,3.37,5.08,8.98,6.86,,,
A6776,11420100290212246,11/4/20,20014846,D,1,A6776,35.35,82.83,5.3,19.53,58,58,,,
A6777,11147444976203437,11/18/20,20018784,L,1,A6777,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6778,11388875686729865,11/24/20,20021516,L,1,A6778,32.2,31.31,4.83,21.73,4.75,4.75,,,
A6779,11367375395371462,11/27/20,20022864,L,1,A6779,31.93,26.57,4.79,17.03,4.75,4.75,,,
A6780,11165961267701036,11/17/20,20018589,L,1,A6780,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6781,11481666788170618,11/28/20,20023226,L,1,A6781,32.22,31.31,4.83,21.73,4.75,4.75,,,
A6782,11407670603801001,11/25/20,20022350,J,1,A6782,177.08,163.92,0,155.66,8.26,8.26,,,
A6783,11121302781073838,11/27/20,20022609,L,1,A6783,25.17,25.56,3.78,17.03,4.75,4.75,,,
A6784,11258899485105839,11/26/20,20022125,L,1,A6784,32.1,26.6,4.82,17.03,4.75,4.75,,,
A6785,11401526224025054,11/6/20,20015369,L,1,A6785,31.14,26.45,4.67,17.03,4.75,4.75,,,
A6786,11219908433997041,11/11/20,20017026,H,3,A6786,43.86,41.57,6.57,27.75,5.75,5.75,,,
A6787,11176580129152241,11/8/20,0021-11-,G,1,A6787,62.82,156.1,5.03,141.57,9.5,9.5,,,
A6788,11249999415777065,11/27/20,20022987,L,2,A6788,24.95,25.29,3.74,15.8,5.75,5.75,,,
A6789,11129918314387413,11/30/20,20003107,Q,1,A6789,17.13,19.29,2.57,9.05,9.46,7.67,,,
A6790,11220530596012208,11/27/20,20022821,L,1,A6790,31.93,26.57,4.79,17.03,4.75,4.75,,,
A6791,11115098189694603,11/13/20,20017237,D,1,A6791,35.34,82.83,5.3,19.53,58,58,,,
A6792,11482325316274602,11/16/20,20018173,J,1,A6792,176.55,177.92,14.12,155.66,8.14,8.14,,,
A6793,11439789337228232,11/16/20,20018332,L,1,A6793,32.12,31.3,4.82,21.73,4.75,4.75,,,
A6794,11130778752234605,11/16/20,20002173,N,1,A6794,18.6,6.5,2.79,3.71,0,0,,,
A6795,11316661009525007,11/2/20,20014307,L,12,A6795,38.12,37.75,5.72,24.53,7.5,7.5,,,
A6796,11335761669393808,11/9/20,0208-11-,G,1,A6796,62.82,156.1,5.03,141.57,9.5,9.5,,,
A6797,11110224412194616,11/8/20,20001871,Q,36,A6797,260.16,160.73,39,101.52,55.48,20.21,,,
A6798,11424455484684241,11/22/20,20020583,L,12,A6798,38.83,37.85,5.82,24.53,7.5,7.5,,,
A6799,11396774786308238,11/9/20,20016461,D,1,A6799,35.31,82.83,5.3,19.53,58,58,,,
A6800,11198509453833801,11/9/20,0172-11-,G,1,A6800,62.82,156.1,5.03,141.57,9.5,9.5,,,
A6801,11184827976991414,11/9/20,0191-11-,G,1,A6801,62.82,156.1,5.03,141.57,9.5,9.5,,,
A6802,11334872808020200,11/16/20,20018143,L,1,A6802,32.12,31.3,4.82,21.73,4.75,4.75,,,
A6803,11417933379740222,11/17/20,20002220,Q,6,A6803,26.57,20.52,3.99,7.08,9.14,9.45,,,
A6804,11409575501020229,11/30/20,20024351,D,1,A6804,86.62,138.35,12.99,66.84,58.52,58.52,,,
A6805,11367874389952203,11/14/20,20002074,Q,3,A6805,18.95,16.29,2.84,3.54,8.62,9.91,,,
A6806,11382275030855420,11/17/20,20018643,D,1,A6806,87.11,138.43,13.07,66.84,58.52,58.52,,,
A6807,11425607626676236,11/5/20,20015220,L,1,A6807,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6808,11484757303947463,11/23/20,20020759,D,1,A6808,35.33,83.35,5.3,19.53,58.52,58.52,,,
A6809,11210656870769818,11/25/20,20022193,L,12,A6809,28.43,22.59,0,15.6,6.99,6.99,,,
A6810,11202264262687449,11/30/20,20024238,L,1,A6810,32.21,31.31,4.83,21.73,4.75,4.75,,,
A6811,11471083627051436,11/14/20,20017556,L,1,A6811,32.17,31.31,4.83,21.73,4.75,4.75,,,
A6812,11449922134909819,11/11/20,20017046,D,1,A6812,86.51,137.82,12.98,66.84,58,58,,,
A6813,11198742315426606,11/6/20,20015485,L,1,A6813,31.63,31.22,4.74,21.73,4.75,4.75,,,
A6814,11252437204366644,11/12/20,20002033,N,1,A6814,55.33,31.99,8.3,23.69,0,0,,,
A6815,11465727976817010,11/10/20,20001953,N,4,A6815,57.7,78.38,8.78,69.6,0,0,,,
A6816,11217690629728241,11/15/20,20017862,L,1,A6816,14.62,14.84,2.19,7.9,4.75,4.75,,,
A6817,11339611119344221,11/3/20,20014601,D,1,A6817,35.38,82.91,5.38,19.53,58,58,,,
A6818,11480313948538655,11/24/20,20021480,L,4,A6818,27.59,25.37,4.14,14.24,6.99,6.99,,,
A6819,11116630955555444,11/5/20,20015112,L,1,A6819,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6820,11417530145685854,11/24/20,20021455,L,1,A6820,32.2,31.31,4.83,21.73,4.75,4.75,,,
A6821,11269395285393805,11/21/20,20020193,L,1,A6821,32.19,31.31,4.83,21.73,4.75,4.75,,,
A6822,11195617537146637,11/30/20,20023982,L,2,A6822,64.44,57.87,9.66,43.46,4.75,4.75,,,
A6823,11129783440013845,11/25/20,20022365,J,8,A6823,867.44,741.75,0,732.56,9.19,9.19,,,
A6824,11379526584861044,11/14/20,20017482,L,1,A6824,32.17,31.31,4.83,21.73,4.75,4.75,,,
A6825,11210324284139447,11/6/20,20015530,D,2,A6825,217.14,264.98,32.58,171.84,60.56,60.56,,,
A6826,11256140919608235,11/24/20,20021288,D,1,A6826,68.95,94.82,10.34,25.96,58.52,58.52,,,
A6827,11317602067328226,11/6/20,20015641,J,1,A6827,627.67,636.87,50.21,576.83,9.83,9.83,,,
A6828,11363805259094621,11/9/20,20016471,L,1,A6828,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6829,11270921357798665,11/5/20,20015165,L,1,A6829,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6830,11235118669152209,11/13/20,20002070,Q,1,A6830,17.11,22.38,2.57,9.88,8.98,9.93,,,
A6831,11350380107175456,11/18/20,20002275,N,1,A6831,17.12,12.45,2.57,9.88,0,0,,,
A6832,11412145886403418,11/15/20,20002115,N,1,A6832,21.26,9.85,2.55,7.3,0,0,,,
A6833,11262243594200249,11/6/20,20015373,L,2,A6833,63.26,57.69,9.48,43.46,4.75,4.75,,,
A6834,11449532816972224,11/17/20,20002228,Q,1,A6834,11.3,11.95,0.9,4.39,8.98,6.66,,,
A6835,11115896938154666,11/5/20,20015169,L,1,A6835,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6836,11411883735825807,11/26/20,20002733,Q,2,A6836,22.44,15.31,3.37,5.08,8.98,6.86,,,
A6837,11132863896561806,11/15/20,20002130,N,1,A6837,13.31,7.5,2,5.5,0,0,,,
A6838,11492620535216205,11/20/20,20019684,J,4,A6838,434.24,410.9,34.72,366.28,9.9,9.9,,,
A6839,11469596799896216,11/14/20,20017412,L,4,A6839,128.64,111.95,19.28,86.92,5.75,5.75,,,
A6840,11217876913151433,11/14/20,20017391,L,1,A6840,14.62,14.84,2.19,7.9,4.75,4.75,,,
A6841,11109248091957832,11/5/20,20001711,Q,1,A6841,18.97,14.56,2.85,5.36,8.98,6.35,,,
A6842,11192348126293845,11/25/20,20021801,D,1,A6842,35.33,83.35,5.3,19.53,58.52,58.52,,,
A6843,11484178962569005,11/6/20,20015532,D,2,A6843,70.64,107.66,10.6,39.06,58,58,,,
A6844,11196888613684263,11/5/20,20015074,D,1,A6844,35.32,82.83,5.3,19.53,58,58,,,
A6845,11320952580508214,11/7/20,20016014,L,1,A6845,25.17,25.56,3.78,17.03,4.75,4.75,,,
A6846,11469443455634633,11/24/20,20021589,D,1,A6846,35.33,83.35,5.3,19.53,58.52,58.52,,,
A6847,11257572810302601,11/18/20,20018978,L,1,A6847,14.62,14.84,2.19,7.9,4.75,4.75,,,
A6848,11232946511800209,11/16/20,20002189,Q,3,A6848,34.23,23.83,2.73,13.17,8.98,7.93,,,
A6849,11303060757186613,11/20/20,20019621,D,2,A6849,70.66,108.18,10.6,39.06,58.52,58.52,,,
A6850,11326674390459418,11/29/20,20023837,D,1,A6850,35.33,83.35,5.3,19.53,58.52,58.52,,,
A6851,11344148429162602,11/30/20,20003058,Q,6,A6851,64.38,37.87,5.16,26.34,9.36,6.37,,,
A6852,11115803927858613,11/30/20,20003043,P,1,A6852,17.14,18.55,2.57,7,8.98,8.98,,,
A6853,11189493795192259,11/19/20,20019394,D,1,A6853,35.33,83.35,5.3,19.53,58.52,58.52,,,
A6854,11130858498037019,11/29/20,20002986,Q,2,A6854,22.1,18.7,1.76,8.78,8.98,8.16,,,
A6855,11223600766601055,11/30/20,20024268,D,1,A6855,35.33,83.35,5.3,19.53,58.52,58.52,,,
A6856,11426493471381842,11/16/20,20002216,Q,1,A6856,35.8,36.64,5.37,22.29,8.98,8.98,,,
A6857,11179581809100234,11/13/20,20002071,N,6,A6857,23.85,154.78,3.58,151.2,0,0,,,
A6858,11298585509272257,11/10/20,20016742,D,1,A6858,32.7,82.44,4.91,19.53,58,58,,,
A6859,11379140288404252,11/8/20,20001860,Q,6,A6859,42.09,33.14,6.31,16.92,8.98,9.91,,,
A6860,11367803025693849,11/16/20,20002174,Q,2,A6860,23.06,18.81,1.84,8.78,8.98,8.19,,,
A6861,11413662928697015,11/12/20,20002030,N,6,A6861,23.78,154.77,3.57,151.2,0,0,,,
A6862,11459143794246624,11/16/20,20002211,Q,2,A6862,22.72,18.53,1.82,8.78,8.98,7.93,,,
A6863,11171103631189020,11/11/20,20001978,N,1,A6863,27.2,16.78,4.08,12.7,0,0,,,
A6864,11345163940525851,11/13/20,20002046,Q,12,A6864,36.97,37.72,5.55,24.24,9.15,7.93,,,
A6865,11261111626479463,11/5/20,20015196,L,1,A6865,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6866,11468473951513845,11/18/20,20002273,Q,2,A6866,34.24,31.25,5.14,19.76,8.51,6.35,,,
A6867,11216625289081030,11/18/20,20002274,Q,1,A6867,17.12,18.8,2.57,9.88,8.3,6.35,,,
A6868,11188796104964259,11/4/20,20014968,L,1,A6868,30.79,31.1,4.62,21.73,4.75,4.75,,,
A6869,11170843940558638,11/9/20,20016673,L,1,A6869,31.24,31.17,4.69,21.73,4.75,4.75,,,
A6870,11257847486295437,11/19/20,20002365,N,2,A6870,23.62,9.76,3.54,6.22,0,0,,,
A6871,11140262186525010,11/19/20,20002338,N,1,A6871,10.27,4.65,1.54,3.11,0,0,,,
A6872,11273663105093803,11/17/20,20018641,L,1,A6872,32.14,31.3,4.82,21.73,4.75,4.75,,,
A6873,11382499978226664,11/7/20,20001800,N,4,A6873,251.28,591.95,20.12,559.84,11.99,11.99,,,
A6874,11324162477365850,11/26/20,20002699,Q,2,A6874,21.18,14.61,3.18,5.08,8.98,6.35,,,
A6875,11196275050869845,11/25/20,20022312,L,2,A6875,64.44,48.21,0,43.46,4.75,4.75,,,
A6876,11277141986158606,11/18/20,1493-11-,G,1,A6876,567.01,576.59,35.09,532,9.5,9.5,,,
A6877,11170309062895449,11/24/20,20021586,L,3,A6877,96.6,85.43,14.49,65.19,5.75,5.75,,,
A6878,11277996839642658,11/25/20,20002741,Q,4,A6878,34,16.88,0,10.16,9.17,6.72,,,
A6879,11385319979841013,11/20/20,20002581,N,4,A6879,331.44,224.44,49.72,174.72,0,0,,,
A6880,11185895521245851,11/19/20,20019314,L,1,A6880,31.51,31.21,4.73,21.73,4.75,4.75,,,
A6881,11110138766541063,11/8/20,0007-11-,G,1,A6881,62.82,156.1,5.03,141.57,9.5,9.5,,,
A6882,11264425616873841,11/25/20,20002695,Q,6,A6882,51,31.08,7.65,15.24,8.98,8.19,,,
A6883,11412485947104264,11/7/20,9926-11-,G,1,A6883,62.82,156.1,5.03,141.57,9.5,9.5,,,
A6884,11351856033191433,11/26/20,20002771,Q,2,A6884,21.18,12.34,0,5.08,8.98,7.26,,,
A6885,11295647668296220,11/20/20,20002582,N,1,A6885,88.03,56.88,13.2,43.68,0,0,,,
A6886,11153237196641025,11/25/20,20002753,Q,2,A6886,17,11.94,0,5.08,8.98,6.86,,,
A6887,11291150397551469,11/26/20,20002730,Q,1,A6887,19.44,19.09,2.92,9.69,8.98,6.48,,,
A6888,11405813636414626,11/25/20,20002745,Q,2,A6888,17,12.34,0,5.08,8.98,7.26,,,
